        rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf
0.0000000000 0.0000000000 -14.3308734894 25.2313461304 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3994865417 25.1821136475 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3231449127 25.2113533020 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3926753998 25.1615962982 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3168048859 25.1911087036 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3840227127 25.1439876556 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3027839661 25.1745281219 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3821144104 25.1257076263 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2982406616 25.1598510742 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3761043549 25.1132488251 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2953529358 25.1467685699 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3707685471 25.0986289978 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2897415161 25.1356353760 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3699283600 25.0839977264 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2869443893 25.1233596802 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3637933731 25.0722827911 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2849264145 25.1124095917 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3605518341 25.0619506836 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2801637650 25.1016712189 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3517036438 25.0542907715 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2719478607 25.0911941528 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3504219055 25.0424766541 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2671089172 25.0844173431 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3450126648 25.0341300964 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2643537521 25.0753993988 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3383369446 25.0278072357 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2602081299 25.0671825409 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3316621780 25.0208396912 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2561292648 25.0593852997 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3249092102 25.0145301819 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2532739639 25.0528354645 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3220710754 25.0085926056 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2425537109 25.0498752594 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3193635941 25.0030765533 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2369604111 25.0445995331 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3202705383 24.9999084473 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2391290665 25.0390892029 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3181180954 24.9954414368 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2345838547 25.0377979279 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3149814606 24.9919395447 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2352819443 25.0329113007 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3122262955 24.9895248413 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2336874008 25.0266838074 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3107471466 24.9836692810 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2314968109 25.0248870850 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3086662292 24.9793300629 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2256879807 25.0196018219 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3068647385 24.9771804810 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2221364975 25.0157775879 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3007011414 24.9716854095 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2233009338 25.0095691681 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.3009510040 24.9643821716 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2187576294 25.0059814453 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2997531891 24.9617614746 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2184104919 25.0018253326 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2970190048 24.9567298889 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -14.2142362595 24.9989490509 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -20.2621536255 28.2487926483 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -20.0636215210 28.1664962769 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.8650665283 28.0928802490 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.6699466705 28.0267524719 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.4831256866 27.9658641815 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.3159465790 27.9091148376 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.1501026154 27.8601627350 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -18.9980964661 27.8156013489 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -18.8500003815 27.7778835297 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -18.7087249756 27.7447643280 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -18.5741996765 27.7142448425 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -18.4496688843 27.6909675598 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -18.3360652924 27.6728935242 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -18.2304782867 27.6577873230 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -18.1332397461 27.6414623260 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -18.0424232483 27.6271362305 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.9575939178 27.6160793304 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.8830509186 27.6067867279 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.8133735657 27.5963344574 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.7485733032 27.5861721039 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.6872310638 27.5778408051 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.6295051575 27.5709648132 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.5758075714 27.5652828217 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.5227012634 27.5595493317 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.4743404388 27.5522460938 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.4255561829 27.5486850739 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.3889560699 27.5379734039 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.3469104767 27.5334587097 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.3149070740 27.5238990784 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.2790031433 27.5198974609 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.2516117096 27.5084419250 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.2211513519 27.5049610138 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.1952476501 27.4962959290 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.1747341156 27.4907512665 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.1530151367 27.4834098816 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.1333637238 27.4748973846 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.1154632568 27.4691963196 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.0974025726 27.4624900818 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.0804080963 27.4551048279 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.0672492981 27.4477214813 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.0518512726 27.4392757416 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.0387573242 27.4321765900 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.0241146088 27.4259395599 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.0139007568 27.4192428589 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -17.0015888214 27.4115886688 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.9925098419 27.4065628052 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.9792137146 27.4003067017 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.9725379944 27.3942985535 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.9597034454 27.3870563507 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.9505138397 27.3808155060 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.9403724670 27.3770008087 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.9307804108 27.3715820312 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.9244594574 27.3653602600 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.9130592346 27.3626232147 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.9077243805 27.3540420532 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.8968524933 27.3509769440 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.8890914917 27.3440608978 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.8812923431 27.3410720825 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.8732814789 27.3372058868 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.8641910553 27.3313751221 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.8575439453 27.3265953064 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.8490390778 27.3221206665 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.8402175903 27.3170318604 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.8337898254 27.3132362366 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.8257923126 27.3086223602 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.8182735443 27.3054962158 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.8099575043 27.2995319366 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.8037490845 27.2971687317 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7967681885 27.2901363373 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7908706665 27.2884140015 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7816047668 27.2827091217 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7791957855 27.2836074829 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7681293488 27.2758846283 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7656021118 27.2758159637 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7558689117 27.2701416016 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7517700195 27.2680530548 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7453479767 27.2625637054 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7423591614 27.2608547211 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7329101562 27.2562351227 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7330780029 27.2528953552 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7249908447 27.2522640228 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7228984833 27.2529964447 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7171745300 27.2471752167 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7135524750 27.2484626770 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7087383270 27.2431640625 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.7040729523 27.2429161072 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6989231110 27.2398109436 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6963214874 27.2399406433 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6898899078 27.2354526520 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6881446838 27.2338523865 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6830806732 27.2327518463 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6816444397 27.2292957306 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6767597198 27.2269096375 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6724300385 27.2234668732 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6697807312 27.2211437225 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6625423431 27.2197265625 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6599121094 27.2178325653 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6555995941 27.2155075073 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6513233185 27.2133197784 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -16.6499080658 27.2113685608 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 8.1367797852 38.9106864929 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 7.5240669250 38.2936859131 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 6.8949055672 37.6891708374 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 6.2738013268 37.0866699219 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 5.6726999283 36.4971313477 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 5.0786809921 35.9169006348 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 4.4960017204 35.3427810669 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 3.9206900597 34.7766990662 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 3.3632755280 34.2134742737 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 2.8181686401 33.6587905884 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 2.2893428802 33.1164245605 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 1.7667958736 32.5741310120 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 1.2595266104 32.0562095642 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.7631759048 31.5461406708 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.2700458169 31.0571861267 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -0.2037154585 30.5914211273 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -0.6620581746 30.1416854858 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -1.1123664379 29.7002277374 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -1.5254330635 29.2639846802 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -1.9283468723 28.8483905792 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -2.2960190773 28.4391288757 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -2.6678707600 28.0552940369 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -2.9949765205 27.6847877502 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -3.3329722881 27.3210124969 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -3.6242940426 26.9814128876 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -3.9205067158 26.6591720581 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -4.1540961266 26.3644161224 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -4.4473609924 26.0878601074 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -4.6519546509 25.8444576263 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -4.9207839966 25.6102199554 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.0914669037 25.4018974304 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.3227105141 25.1858100891 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.4549655914 25.0112056732 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.6665210724 24.8220691681 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.8045964241 24.6652450562 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.9566001892 24.5042228699 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.0869240761 24.3668403625 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.2448635101 24.2172698975 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.3350119591 24.1033687592 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.4907860756 23.9657230377 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.5469098091 23.8716545105 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.7279438972 23.7421779633 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.7664041519 23.6577415466 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.9449210167 23.5312442780 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.9756960869 23.4623050690 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.1535487175 23.3467712402 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.1631617546 23.2942085266 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.3417291641 23.1813678741 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.3519983292 23.1384811401 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.5225968361 23.0376091003 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.5202584267 23.0064411163 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.6812443733 22.9072513580 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.6686725616 22.8877487183 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.8161730766 22.7991485596 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.8011431694 22.7852592468 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.9483551979 22.6999492645 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.9243993759 22.6946620941 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.0601797104 22.6191558838 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.0304107666 22.6187648773 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.1701860428 22.5507774353 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.1342906952 22.5525245667 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.2616958618 22.4929161072 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.2403392792 22.4937553406 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.3546037674 22.4371814728 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.3328504562 22.4367389679 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.4348192215 22.3882980347 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.4122753143 22.3904953003 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.4992218018 22.3454799652 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.4914770126 22.3490467072 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.5620460510 22.3151779175 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.5588188171 22.3146686554 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.6227588654 22.2864646912 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.6140136719 22.2887611389 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.6756591797 22.2574958801 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.6731128693 22.2602596283 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.7271957397 22.2323341370 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.7203779221 22.2414512634 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.7792539597 22.2115249634 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.7642574310 22.2200450897 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.8177080154 22.1921977997 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.8015146255 22.2045288086 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.8506336212 22.1761360168 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.8316125870 22.1853332520 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.8782205582 22.1554126740 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.8629446030 22.1689529419 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.9052381516 22.1370449066 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.8912000656 22.1501502991 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.9271936417 22.1230697632 0.0000000000 0.0000000000 0.0000000000 0.0000000000
